K0 300G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
2.0250e+03 1.9838e-05 1.9487e-05 1.9098e-05 1.8667e-05 1.8184e-05 1.7631e-05 1.6983e-05 1.6193e-05 1.5166e-05
2.0350e+03 1.9592e-05 1.9250e-05 1.8871e-05 1.8452e-05 1.7982e-05 1.7444e-05 1.6814e-05 1.6047e-05 1.5049e-05
2.0450e+03 1.9711e-05 1.9366e-05 1.8982e-05 1.8558e-05 1.8082e-05 1.7535e-05 1.6895e-05 1.6113e-05 1.5094e-05
2.0550e+03 1.9471e-05 1.9128e-05 1.8747e-05 1.8326e-05 1.7853e-05 1.7311e-05 1.6677e-05 1.5904e-05 1.4899e-05
2.0650e+03 1.9143e-05 1.8809e-05 1.8439e-05 1.8030e-05 1.7572e-05 1.7046e-05 1.6432e-05 1.5685e-05 1.4713e-05
2.0750e+03 1.9151e-05 1.8817e-05 1.8447e-05 1.8037e-05 1.7578e-05 1.7050e-05 1.6434e-05 1.5682e-05 1.4704e-05
2.0850e+03 1.8995e-05 1.8662e-05 1.8294e-05 1.7886e-05 1.7429e-05 1.6905e-05 1.6293e-05 1.5547e-05 1.4579e-05
2.0950e+03 1.8672e-05 1.8347e-05 1.7986e-05 1.7588e-05 1.7142e-05 1.6631e-05 1.6035e-05 1.5310e-05 1.4371e-05
2.1050e+03 1.8750e-05 1.8425e-05 1.8064e-05 1.7665e-05 1.7217e-05 1.6703e-05 1.6103e-05 1.5371e-05 1.4419e-05
2.1150e+03 1.8550e-05 1.8229e-05 1.7873e-05 1.7480e-05 1.7038e-05 1.6533e-05 1.5941e-05 1.5221e-05 1.4286e-05
2.1250e+03 1.8430e-05 1.8111e-05 1.7758e-05 1.7367e-05 1.6929e-05 1.6427e-05 1.5839e-05 1.5124e-05 1.4196e-05
2.1350e+03 1.8330e-05 1.8016e-05 1.7667e-05 1.7282e-05 1.6849e-05 1.6354e-05 1.5774e-05 1.5067e-05 1.4148e-05
2.1450e+03 1.8217e-05 1.7904e-05 1.7556e-05 1.7171e-05 1.6739e-05 1.6245e-05 1.5666e-05 1.4962e-05 1.4047e-05
2.1550e+03 1.8080e-05 1.7773e-05 1.7430e-05 1.7052e-05 1.6626e-05 1.6138e-05 1.5566e-05 1.4869e-05 1.3963e-05
2.1650e+03 1.7527e-05 1.7264e-05 1.6970e-05 1.6640e-05 1.6266e-05 1.5830e-05 1.5313e-05 1.4671e-05 1.3822e-05
2.1750e+03 1.7629e-05 1.7332e-05 1.7002e-05 1.6637e-05 1.6227e-05 1.5756e-05 1.5206e-05 1.4536e-05 1.3668e-05
2.1850e+03 1.7542e-05 1.7245e-05 1.6916e-05 1.6553e-05 1.6146e-05 1.5679e-05 1.5135e-05 1.4472e-05 1.3613e-05
2.1950e+03 1.7552e-05 1.7252e-05 1.6920e-05 1.6553e-05 1.6141e-05 1.5670e-05 1.5119e-05 1.4449e-05 1.3581e-05
2.2050e+03 1.7137e-05 1.6845e-05 1.6522e-05 1.6166e-05 1.5767e-05 1.5311e-05 1.4779e-05 1.4133e-05 1.3298e-05
2.2150e+03 1.7312e-05 1.7020e-05 1.6696e-05 1.6338e-05 1.5937e-05 1.5478e-05 1.4941e-05 1.4287e-05 1.3439e-05
2.2250e+03 1.7069e-05 1.6777e-05 1.6454e-05 1.6098e-05 1.5699e-05 1.5242e-05 1.4709e-05 1.4063e-05 1.3227e-05
2.2350e+03 1.6965e-05 1.6676e-05 1.6357e-05 1.6003e-05 1.5608e-05 1.5156e-05 1.4628e-05 1.3989e-05 1.3162e-05
2.2450e+03 1.6856e-05 1.6570e-05 1.6254e-05 1.5904e-05 1.5513e-05 1.5066e-05 1.4545e-05 1.3912e-05 1.3092e-05
2.2550e+03 1.6734e-05 1.6454e-05 1.6145e-05 1.5803e-05 1.5420e-05 1.4981e-05 1.4469e-05 1.3846e-05 1.3040e-05
2.2650e+03 1.6527e-05 1.6247e-05 1.5937e-05 1.5596e-05 1.5214e-05 1.4777e-05 1.4268e-05 1.3652e-05 1.2855e-05
2.2750e+03 1.6545e-05 1.6268e-05 1.5961e-05 1.5623e-05 1.5244e-05 1.4810e-05 1.4303e-05 1.3687e-05 1.2891e-05
2.2850e+03 1.6240e-05 1.5967e-05 1.5667e-05 1.5335e-05 1.4965e-05 1.4541e-05 1.4048e-05 1.3451e-05 1.2681e-05
2.2950e+03 1.5692e-05 1.5407e-05 1.5095e-05 1.4752e-05 1.4371e-05 1.3939e-05 1.3441e-05 1.2844e-05 1.2086e-05
2.3050e+03 1.5923e-05 1.5646e-05 1.5342e-05 1.5006e-05 1.4632e-05 1.4205e-05 1.3709e-05 1.3112e-05 1.2345e-05
2.3150e+03 1.5844e-05 1.5572e-05 1.5272e-05 1.4941e-05 1.4571e-05 1.4149e-05 1.3659e-05 1.3067e-05 1.2307e-05
2.3250e+03 1.5109e-05 1.4833e-05 1.4531e-05 1.4200e-05 1.3834e-05 1.3420e-05 1.2944e-05 1.2377e-05 1.1660e-05
2.3350e+03 1.5314e-05 1.5046e-05 1.4752e-05 1.4427e-05 1.4067e-05 1.3657e-05 1.3183e-05 1.2613e-05 1.1887e-05
2.3450e+03 1.5471e-05 1.5204e-05 1.4909e-05 1.4584e-05 1.4222e-05 1.3808e-05 1.3328e-05 1.2748e-05 1.2003e-05
2.3550e+03 1.4669e-05 1.4398e-05 1.4103e-05 1.3781e-05 1.3424e-05 1.3021e-05 1.2560e-05 1.2012e-05 1.1321e-05
2.3650e+03 1.5073e-05 1.4808e-05 1.4517e-05 1.4197e-05 1.3842e-05 1.3437e-05 1.2969e-05 1.2408e-05 1.1691e-05
2.3750e+03 1.4951e-05 1.4690e-05 1.4404e-05 1.4089e-05 1.3739e-05 1.3340e-05 1.2879e-05 1.2325e-05 1.1618e-05
2.3850e+03 1.4295e-05 1.4030e-05 1.3742e-05 1.3427e-05 1.3079e-05 1.2687e-05 1.2239e-05 1.1708e-05 1.1043e-05
2.3950e+03 1.4687e-05 1.4427e-05 1.4141e-05 1.3827e-05 1.3479e-05 1.3083e-05 1.2626e-05 1.2079e-05 1.1384e-05
2.4050e+03 1.4694e-05 1.4439e-05 1.4158e-05 1.3850e-05 1.3506e-05 1.3116e-05 1.2663e-05 1.2120e-05 1.1426e-05
2.4150e+03 1.4094e-05 1.3835e-05 1.3554e-05 1.3245e-05 1.2905e-05 1.2521e-05 1.2082e-05 1.1562e-05 1.0910e-05
2.4250e+03 1.4323e-05 1.4069e-05 1.3790e-05 1.3485e-05 1.3145e-05 1.2761e-05 1.2318e-05 1.1789e-05 1.1120e-05
2.4350e+03 1.4331e-05 1.4083e-05 1.3811e-05 1.3512e-05 1.3180e-05 1.2802e-05 1.2366e-05 1.1842e-05 1.1175e-05
2.4450e+03 1.3998e-05 1.3745e-05 1.3468e-05 1.3165e-05 1.2828e-05 1.2449e-05 1.2013e-05 1.1495e-05 1.0844e-05
2.4550e+03 1.3801e-05 1.3555e-05 1.3286e-05 1.2992e-05 1.2666e-05 1.2298e-05 1.1876e-05 1.1375e-05 1.0745e-05
2.4650e+03 1.4076e-05 1.3833e-05 1.3567e-05 1.3275e-05 1.2950e-05 1.2581e-05 1.2154e-05 1.1642e-05 1.0990e-05
2.4750e+03 1.3795e-05 1.3553e-05 1.3288e-05 1.2997e-05 1.2675e-05 1.2310e-05 1.1890e-05 1.1390e-05 1.0757e-05
2.4850e+03 1.3453e-05 1.3216e-05 1.2956e-05 1.2672e-05 1.2356e-05 1.2000e-05 1.1591e-05 1.1105e-05 1.0496e-05
2.4950e+03 1.3755e-05 1.3517e-05 1.3256e-05 1.2970e-05 1.2651e-05 1.2290e-05 1.1873e-05 1.1374e-05 1.0741e-05
2.5050e+03 1.3706e-05 1.3471e-05 1.3214e-05 1.2931e-05 1.2617e-05 1.2261e-05 1.1849e-05 1.1357e-05 1.0730e-05
2.5150e+03 1.3406e-05 1.3167e-05 1.2906e-05 1.2620e-05 1.2303e-05 1.1944e-05 1.1532e-05 1.1042e-05 1.0426e-05
2.5250e+03 1.3486e-05 1.3251e-05 1.2993e-05 1.2710e-05 1.2394e-05 1.2037e-05 1.1624e-05 1.1129e-05 1.0502e-05
2.5350e+03 1.3434e-05 1.3205e-05 1.2953e-05 1.2676e-05 1.2368e-05 1.2019e-05 1.1615e-05 1.1131e-05 1.0517e-05
2.5450e+03 1.3222e-05 1.2994e-05 1.2745e-05 1.2472e-05 1.2168e-05 1.1825e-05 1.1429e-05 1.0957e-05 1.0361e-05
2.5550e+03 1.3189e-05 1.2964e-05 1.2717e-05 1.2446e-05 1.2145e-05 1.1802e-05 1.1408e-05 1.0935e-05 1.0337e-05
2.5650e+03 1.3147e-05 1.2926e-05 1.2684e-05 1.2417e-05 1.2121e-05 1.1785e-05 1.1396e-05 1.0931e-05 1.0339e-05
2.5750e+03 1.3184e-05 1.2963e-05 1.2720e-05 1.2453e-05 1.2156e-05 1.1818e-05 1.1428e-05 1.0959e-05 1.0363e-05
2.5850e+03 1.2827e-05 1.2608e-05 1.2369e-05 1.2106e-05 1.1814e-05 1.1483e-05 1.1102e-05 1.0648e-05 1.0075e-05
2.5950e+03 1.2943e-05 1.2725e-05 1.2486e-05 1.2223e-05 1.1930e-05 1.1598e-05 1.1214e-05 1.0755e-05 1.0172e-05
2.6050e+03 1.2924e-05 1.2708e-05 1.2472e-05 1.2211e-05 1.1921e-05 1.1592e-05 1.1211e-05 1.0754e-05 1.0173e-05
2.6150e+03 1.2827e-05 1.2615e-05 1.2383e-05 1.2127e-05 1.1841e-05 1.1516e-05 1.1140e-05 1.0688e-05 1.0113e-05
2.6250e+03 1.2464e-05 1.2280e-05 1.2076e-05 1.1848e-05 1.1591e-05 1.1295e-05 1.0948e-05 1.0525e-05 9.9789e-06
2.6350e+03 1.2599e-05 1.2393e-05 1.2168e-05 1.1920e-05 1.1643e-05 1.1328e-05 1.0964e-05 1.0527e-05 9.9713e-06
2.6450e+03 1.2509e-05 1.2304e-05 1.2081e-05 1.1835e-05 1.1561e-05 1.1250e-05 1.0890e-05 1.0460e-05 9.9123e-06
2.6550e+03 1.2413e-05 1.2207e-05 1.1981e-05 1.1732e-05 1.1454e-05 1.1140e-05 1.0776e-05 1.0340e-05 9.7868e-06
2.6650e+03 1.2281e-05 1.2079e-05 1.1859e-05 1.1616e-05 1.1347e-05 1.1040e-05 1.0686e-05 1.0263e-05 9.7245e-06
2.6750e+03 1.2411e-05 1.2211e-05 1.1991e-05 1.1749e-05 1.1480e-05 1.1172e-05 1.0816e-05 1.0388e-05 9.8414e-06
2.6850e+03 1.2360e-05 1.2160e-05 1.1940e-05 1.1697e-05 1.1427e-05 1.1120e-05 1.0764e-05 1.0336e-05 9.7910e-06
2.6950e+03 1.2246e-05 1.2045e-05 1.1825e-05 1.1584e-05 1.1314e-05 1.1008e-05 1.0654e-05 1.0229e-05 9.6887e-06
2.7050e+03 1.2203e-05 1.2006e-05 1.1789e-05 1.1550e-05 1.1285e-05 1.0982e-05 1.0633e-05 1.0212e-05 9.6770e-06
2.7150e+03 1.2121e-05 1.1926e-05 1.1712e-05 1.1476e-05 1.1214e-05 1.0916e-05 1.0571e-05 1.0157e-05 9.6280e-06
2.7250e+03 1.2060e-05 1.1866e-05 1.1655e-05 1.1422e-05 1.1163e-05 1.0868e-05 1.0527e-05 1.0118e-05 9.5950e-06
2.7350e+03 1.1980e-05 1.1788e-05 1.1577e-05 1.1345e-05 1.1087e-05 1.0793e-05 1.0453e-05 1.0044e-05 9.5222e-06
2.7450e+03 1.1942e-05 1.1751e-05 1.1543e-05 1.1313e-05 1.1057e-05 1.0765e-05 1.0428e-05 1.0022e-05 9.5031e-06
2.7550e+03 1.1842e-05 1.1657e-05 1.1455e-05 1.1232e-05 1.0983e-05 1.0699e-05 1.0369e-05 9.9723e-06 9.4638e-06
2.7650e+03 1.1749e-05 1.1565e-05 1.1363e-05 1.1141e-05 1.0893e-05 1.0611e-05 1.0284e-05 9.8911e-06 9.3886e-06
2.7750e+03 1.1687e-05 1.1502e-05 1.1299e-05 1.1076e-05 1.0828e-05 1.0546e-05 1.0219e-05 9.8272e-06 9.3273e-06
2.7850e+03 1.1632e-05 1.1448e-05 1.1247e-05 1.1026e-05 1.0779e-05 1.0499e-05 1.0175e-05 9.7862e-06 9.2896e-06
2.7950e+03 1.1570e-05 1.1386e-05 1.1185e-05 1.0964e-05 1.0718e-05 1.0439e-05 1.0115e-05 9.7251e-06 9.2276e-06
2.8050e+03 1.1480e-05 1.1298e-05 1.1098e-05 1.0879e-05 1.0635e-05 1.0357e-05 1.0035e-05 9.6488e-06 9.1552e-06
2.8150e+03 1.1433e-05 1.1252e-05 1.1055e-05 1.0837e-05 1.0595e-05 1.0320e-05 1.0002e-05 9.6188e-06 9.1300e-06
2.8250e+03 1.1374e-05 1.1196e-05 1.1001e-05 1.0787e-05 1.0548e-05 1.0277e-05 9.9627e-06 9.5854e-06 9.1034e-06
2.8350e+03 1.1332e-05 1.1156e-05 1.0963e-05 1.0751e-05 1.0514e-05 1.0245e-05 9.9340e-06 9.5599e-06 9.0814e-06
2.8450e+03 1.1222e-05 1.1048e-05 1.0858e-05 1.0649e-05 1.0416e-05 1.0152e-05 9.8461e-06 9.4788e-06 9.0094e-06
2.8550e+03 1.1172e-05 1.0999e-05 1.0809e-05 1.0600e-05 1.0368e-05 1.0104e-05 9.7981e-06 9.4309e-06 8.9619e-06
2.8650e+03 1.1097e-05 1.0927e-05 1.0741e-05 1.0535e-05 1.0306e-05 1.0046e-05 9.7439e-06 9.3813e-06 8.9176e-06
2.8750e+03 1.1014e-05 1.0849e-05 1.0669e-05 1.0469e-05 1.0247e-05 9.9927e-06 9.6977e-06 9.3419e-06 8.8853e-06
2.8850e+03 1.0977e-05 1.0809e-05 1.0625e-05 1.0422e-05 1.0197e-05 9.9406e-06 9.6441e-06 9.2880e-06 8.8329e-06
2.8950e+03 1.0921e-05 1.0753e-05 1.0570e-05 1.0368e-05 1.0144e-05 9.8886e-06 9.5936e-06 9.2396e-06 8.7874e-06
2.9050e+03 1.0844e-05 1.0678e-05 1.0496e-05 1.0295e-05 1.0073e-05 9.8201e-06 9.5277e-06 9.1769e-06 8.7289e-06
2.9150e+03 1.0799e-05 1.0634e-05 1.0454e-05 1.0256e-05 1.0036e-05 9.7853e-06 9.4956e-06 9.1479e-06 8.7037e-06
2.9250e+03 1.0617e-05 1.0453e-05 1.0275e-05 1.0079e-05 9.8612e-06 9.6147e-06 9.3302e-06 8.9899e-06 8.5570e-06
2.9350e+03 1.0638e-05 1.0474e-05 1.0296e-05 1.0100e-05 9.8822e-06 9.6349e-06 9.3491e-06 9.0065e-06 8.5697e-06
2.9450e+03 1.0558e-05 1.0396e-05 1.0220e-05 1.0026e-05 9.8102e-06 9.5655e-06 9.2824e-06 8.9429e-06 8.5093e-06
2.9550e+03 1.0527e-05 1.0367e-05 1.0192e-05 9.9995e-06 9.7856e-06 9.5427e-06 9.2620e-06 8.9253e-06 8.4957e-06
2.9650e+03 1.0444e-05 1.0284e-05 1.0110e-05 9.9179e-06 9.7048e-06 9.4630e-06 9.1836e-06 8.8489e-06 8.4220e-06
2.9750e+03 1.0412e-05 1.0254e-05 1.0082e-05 9.8926e-06 9.6823e-06 9.4436e-06 9.1676e-06 8.8367e-06 8.4142e-06
2.9850e+03 1.0351e-05 1.0194e-05 1.0023e-05 9.8354e-06 9.6265e-06 9.3894e-06 9.1154e-06 8.7868e-06 8.3676e-06
2.9950e+03 1.0265e-05 1.0110e-05 9.9410e-06 9.7553e-06 9.5490e-06 9.3151e-06 9.0448e-06 8.7211e-06 8.3084e-06
3.0050e+03 1.0184e-05 1.0030e-05 9.8616e-06 9.6768e-06 9.4716e-06 9.2390e-06 8.9706e-06 8.6493e-06 8.2401e-06
3.0150e+03 1.0176e-05 1.0023e-05 9.8566e-06 9.6733e-06 9.4697e-06 9.2386e-06 8.9716e-06 8.6515e-06 8.2431e-06
3.0250e+03 1.0093e-05 9.9420e-06 9.7770e-06 9.5956e-06 9.3941e-06 9.1655e-06 8.9014e-06 8.5852e-06 8.1821e-06
3.0350e+03 9.9992e-06 9.8544e-06 9.6962e-06 9.5217e-06 9.3271e-06 9.1056e-06 8.8488e-06 8.5398e-06 8.1444e-06
3.0450e+03 9.9295e-06 9.7824e-06 9.6217e-06 9.4447e-06 9.2477e-06 9.0239e-06 8.7649e-06 8.4543e-06 8.0580e-06
3.0550e+03 9.9330e-06 9.7851e-06 9.6238e-06 9.4466e-06 9.2497e-06 9.0265e-06 8.7687e-06 8.4599e-06 8.0663e-06
3.0650e+03 9.8491e-06 9.7025e-06 9.5429e-06 9.3675e-06 9.1728e-06 8.9522e-06 8.6975e-06 8.3927e-06 8.0045e-06
3.0750e+03 9.8257e-06 9.6793e-06 9.5198e-06 9.3445e-06 9.1498e-06 8.9291e-06 8.6741e-06 8.3689e-06 7.9800e-06
3.0850e+03 9.7123e-06 9.5671e-06 9.4090e-06 9.2354e-06 9.0429e-06 8.8249e-06 8.5737e-06 8.2734e-06 7.8916e-06
3.0950e+03 9.6699e-06 9.5260e-06 9.3694e-06 9.1974e-06 9.0065e-06 8.7903e-06 8.5410e-06 8.2428e-06 7.8633e-06
3.1050e+03 9.6579e-06 9.5149e-06 9.3591e-06 9.1880e-06 8.9979e-06 8.7824e-06 8.5336e-06 8.2358e-06 7.8564e-06
3.1150e+03 9.4765e-06 9.3378e-06 9.1871e-06 9.0216e-06 8.8380e-06 8.6302e-06 8.3906e-06 8.1041e-06 7.7396e-06
3.1250e+03 9.5403e-06 9.3997e-06 9.2465e-06 9.0783e-06 8.8915e-06 8.6799e-06 8.4355e-06 8.1431e-06 7.7706e-06
3.1350e+03 9.4392e-06 9.2987e-06 9.1459e-06 8.9781e-06 8.7920e-06 8.5814e-06 8.3386e-06 8.0484e-06 7.6793e-06
3.1450e+03 9.4321e-06 9.2930e-06 9.1415e-06 8.9751e-06 8.7904e-06 8.5812e-06 8.3397e-06 8.0507e-06 7.6828e-06
3.1550e+03 9.3301e-06 9.1938e-06 9.0455e-06 8.8828e-06 8.7023e-06 8.4979e-06 8.2622e-06 7.9804e-06 7.6219e-06
3.1650e+03 9.3123e-06 9.1755e-06 9.0267e-06 8.8634e-06 8.6822e-06 8.4772e-06 8.2409e-06 7.9585e-06 7.5996e-06
3.1750e+03 9.2453e-06 9.1098e-06 8.9624e-06 8.8006e-06 8.6211e-06 8.4180e-06 8.1839e-06 7.9040e-06 7.5482e-06
3.1850e+03 9.1962e-06 9.0611e-06 8.9143e-06 8.7531e-06 8.5744e-06 8.3722e-06 8.1392e-06 7.8610e-06 7.5074e-06
3.1950e+03 9.1634e-06 9.0289e-06 8.8827e-06 8.7221e-06 8.5440e-06 8.3424e-06 8.1100e-06 7.8323e-06 7.4793e-06
3.2100e+03 9.0867e-06 8.9549e-06 8.8116e-06 8.6543e-06 8.4798e-06 8.2823e-06 8.0546e-06 7.7824e-06 7.4361e-06
3.2300e+03 8.9529e-06 8.8218e-06 8.6793e-06 8.5231e-06 8.3500e-06 8.1544e-06 7.9291e-06 7.6603e-06 7.3193e-06
3.2500e+03 8.8822e-06 8.7536e-06 8.6138e-06 8.4604e-06 8.2905e-06 8.0982e-06 7.8767e-06 7.6123e-06 7.2765e-06
3.2700e+03 8.7786e-06 8.6517e-06 8.5139e-06 8.3627e-06 8.1951e-06 8.0056e-06 7.7873e-06 7.5268e-06 7.1961e-06
3.2900e+03 8.6279e-06 8.5069e-06 8.3751e-06 8.2300e-06 8.0687e-06 7.8859e-06 7.6746e-06 7.4217e-06 7.0996e-06
3.3100e+03 8.5641e-06 8.4423e-06 8.3101e-06 8.1649e-06 8.0039e-06 7.8218e-06 7.6120e-06 7.3617e-06 7.0438e-06
3.3300e+03 8.4415e-06 8.3208e-06 8.1899e-06 8.0465e-06 7.8877e-06 7.7084e-06 7.5022e-06 7.2564e-06 6.9450e-06
3.3500e+03 8.3974e-06 8.2773e-06 8.1469e-06 8.0041e-06 7.8459e-06 7.6671e-06 7.4615e-06 7.2164e-06 6.9057e-06
3.3700e+03 8.3091e-06 8.1912e-06 8.0634e-06 7.9233e-06 7.7682e-06 7.5928e-06 7.3910e-06 7.1505e-06 6.8454e-06
3.3900e+03 8.1656e-06 8.0495e-06 7.9238e-06 7.7861e-06 7.6338e-06 7.4619e-06 7.2645e-06 7.0295e-06 6.7321e-06
3.4100e+03 8.0980e-06 7.9841e-06 7.8608e-06 7.7256e-06 7.5761e-06 7.4073e-06 7.2132e-06 6.9820e-06 6.6892e-06
3.4300e+03 8.0602e-06 7.9468e-06 7.8239e-06 7.6892e-06 7.5401e-06 7.3717e-06 7.1780e-06 6.9473e-06 6.6550e-06
3.4500e+03 7.9486e-06 7.8358e-06 7.7136e-06 7.5798e-06 7.4318e-06 7.2648e-06 7.0730e-06 6.8449e-06 6.5563e-06
3.4700e+03 7.8867e-06 7.7759e-06 7.6559e-06 7.5244e-06 7.3790e-06 7.2148e-06 7.0262e-06 6.8016e-06 6.5175e-06
3.4900e+03 7.8128e-06 7.7036e-06 7.5853e-06 7.4558e-06 7.3125e-06 7.1507e-06 6.9648e-06 6.7435e-06 6.4633e-06
3.5100e+03 7.7184e-06 7.6102e-06 7.4930e-06 7.3647e-06 7.2228e-06 7.0627e-06 6.8788e-06 6.6600e-06 6.3832e-06
3.5300e+03 7.6225e-06 7.5162e-06 7.4012e-06 7.2753e-06 7.1361e-06 6.9793e-06 6.7992e-06 6.5852e-06 6.3147e-06
3.5500e+03 7.5721e-06 7.4672e-06 7.3536e-06 7.2293e-06 7.0917e-06 6.9365e-06 6.7583e-06 6.5461e-06 6.2776e-06
3.5700e+03 7.4685e-06 7.3648e-06 7.2528e-06 7.1301e-06 6.9945e-06 6.8416e-06 6.6660e-06 6.4574e-06 6.1937e-06
3.5900e+03 7.3910e-06 7.2888e-06 7.1783e-06 7.0574e-06 6.9238e-06 6.7732e-06 6.6004e-06 6.3952e-06 6.1358e-06
3.6100e+03 7.3523e-06 7.2512e-06 7.1419e-06 7.0223e-06 6.8900e-06 6.7408e-06 6.5694e-06 6.3656e-06 6.1079e-06
3.6300e+03 7.2607e-06 7.1607e-06 7.0525e-06 6.9341e-06 6.8033e-06 6.6558e-06 6.4866e-06 6.2856e-06 6.0316e-06
3.6500e+03 7.1615e-06 7.0637e-06 6.9581e-06 6.8426e-06 6.7150e-06 6.5713e-06 6.4066e-06 6.2111e-06 5.9643e-06
3.6700e+03 7.0817e-06 6.9858e-06 6.8823e-06 6.7690e-06 6.6440e-06 6.5032e-06 6.3418e-06 6.1501e-06 5.9082e-06
3.6900e+03 6.9840e-06 6.8904e-06 6.7894e-06 6.6790e-06 6.5571e-06 6.4200e-06 6.2628e-06 6.0762e-06 5.8407e-06
3.7100e+03 6.9106e-06 6.8174e-06 6.7169e-06 6.6071e-06 6.4860e-06 6.3498e-06 6.1939e-06 6.0091e-06 5.7761e-06
3.7300e+03 6.8758e-06 6.7842e-06 6.6850e-06 6.5764e-06 6.4563e-06 6.3208e-06 6.1653e-06 5.9805e-06 5.7472e-06
3.7500e+03 6.7643e-06 6.6765e-06 6.5817e-06 6.4778e-06 6.3628e-06 6.2333e-06 6.0844e-06 5.9075e-06 5.6837e-06
3.7700e+03 6.7423e-06 6.6517e-06 6.5539e-06 6.4471e-06 6.3292e-06 6.1965e-06 6.0444e-06 5.8641e-06 5.6367e-06
3.7900e+03 6.6881e-06 6.5990e-06 6.5029e-06 6.3979e-06 6.2821e-06 6.1518e-06 6.0025e-06 5.8253e-06 5.6019e-06
3.8100e+03 6.6196e-06 6.5310e-06 6.4355e-06 6.3312e-06 6.2161e-06 6.0868e-06 5.9386e-06 5.7629e-06 5.5415e-06
3.8300e+03 6.5771e-06 6.4894e-06 6.3948e-06 6.2914e-06 6.1772e-06 6.0487e-06 5.9015e-06 5.7268e-06 5.5063e-06
3.8500e+03 6.5159e-06 6.4290e-06 6.3353e-06 6.2329e-06 6.1199e-06 5.9927e-06 5.8470e-06 5.6741e-06 5.4563e-06
3.8700e+03 6.4363e-06 6.3512e-06 6.2596e-06 6.1595e-06 6.0490e-06 5.9248e-06 5.7826e-06 5.6140e-06 5.4015e-06
3.8900e+03 6.3709e-06 6.2867e-06 6.1960e-06 6.0970e-06 5.9878e-06 5.8650e-06 5.7244e-06 5.5579e-06 5.3483e-06
3.9100e+03 6.3363e-06 6.2527e-06 6.1624e-06 6.0638e-06 5.9550e-06 5.8325e-06 5.6923e-06 5.5259e-06 5.3163e-06
3.9300e+03 6.2714e-06 6.1889e-06 6.0999e-06 6.0027e-06 5.8954e-06 5.7748e-06 5.6366e-06 5.4728e-06 5.2664e-06
3.9500e+03 6.1924e-06 6.1115e-06 6.0244e-06 5.9293e-06 5.8245e-06 5.7068e-06 5.5721e-06 5.4127e-06 5.2120e-06
3.9700e+03 6.1542e-06 6.0738e-06 5.9871e-06 5.8925e-06 5.7880e-06 5.6707e-06 5.5364e-06 5.3773e-06 5.1769e-06
3.9900e+03 6.0443e-06 5.9657e-06 5.8811e-06 5.7888e-06 5.6872e-06 5.5732e-06 5.4428e-06 5.2886e-06 5.0948e-06
4.0100e+03 6.0249e-06 5.9471e-06 5.8634e-06 5.7720e-06 5.6712e-06 5.5578e-06 5.4280e-06 5.2743e-06 5.0805e-06
4.0300e+03 5.9861e-06 5.9086e-06 5.8252e-06 5.7340e-06 5.6334e-06 5.5204e-06 5.3911e-06 5.2379e-06 5.0449e-06
4.0500e+03 5.8864e-06 5.8139e-06 5.7355e-06 5.6494e-06 5.5540e-06 5.4462e-06 5.3223e-06 5.1748e-06 4.9881e-06
4.0700e+03 5.8535e-06 5.7781e-06 5.6969e-06 5.6083e-06 5.5107e-06 5.4010e-06 5.2756e-06 5.1273e-06 4.9408e-06
4.0900e+03 5.8208e-06 5.7464e-06 5.6664e-06 5.5790e-06 5.4826e-06 5.3742e-06 5.2502e-06 5.1031e-06 4.9177e-06
4.1100e+03 5.7629e-06 5.6890e-06 5.6094e-06 5.5227e-06 5.4270e-06 5.3197e-06 5.1969e-06 5.0516e-06 4.8688e-06
4.1300e+03 5.7256e-06 5.6523e-06 5.5735e-06 5.4874e-06 5.3924e-06 5.2857e-06 5.1636e-06 5.0189e-06 4.8366e-06
4.1500e+03 5.6602e-06 5.5882e-06 5.5108e-06 5.4263e-06 5.3332e-06 5.2287e-06 5.1091e-06 4.9674e-06 4.7892e-06
4.1700e+03 5.6130e-06 5.5415e-06 5.4646e-06 5.3806e-06 5.2880e-06 5.1840e-06 5.0650e-06 4.9241e-06 4.7468e-06
4.1900e+03 5.5561e-06 5.4859e-06 5.4105e-06 5.3282e-06 5.2376e-06 5.1358e-06 5.0195e-06 4.8818e-06 4.7085e-06
4.2100e+03 5.4579e-06 5.3901e-06 5.3172e-06 5.2378e-06 5.1504e-06 5.0524e-06 4.9405e-06 4.8081e-06 4.6416e-06
4.2300e+03 5.4810e-06 5.4117e-06 5.3372e-06 5.2559e-06 5.1663e-06 5.0657e-06 4.9506e-06 4.8144e-06 4.6429e-06
4.2500e+03 5.4129e-06 5.3446e-06 5.2714e-06 5.1915e-06 5.1035e-06 5.0048e-06 4.8919e-06 4.7586e-06 4.5908e-06
4.2700e+03 5.3798e-06 5.3121e-06 5.2393e-06 5.1598e-06 5.0724e-06 4.9741e-06 4.8618e-06 4.7290e-06 4.5619e-06
4.2900e+03 5.1895e-06 5.1251e-06 5.0563e-06 4.9814e-06 4.8993e-06 4.8075e-06 4.7030e-06 4.5799e-06 4.4257e-06
4.3100e+03 5.0505e-06 4.9871e-06 4.9194e-06 4.8460e-06 4.7657e-06 4.6763e-06 4.5749e-06 4.4562e-06 4.3087e-06
