#K0 hydro vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
9.1800e+03 1.2181e-06 1.2083e-06 1.1979e-06 1.1866e-06 1.1743e-06 1.1608e-06 1.1454e-06 1.1277e-06 1.1063e-06
9.2200e+03 1.2079e-06 1.1983e-06 1.1879e-06 1.1768e-06 1.1646e-06 1.1512e-06 1.1360e-06 1.1184e-06 1.0972e-06
9.2600e+03 1.1976e-06 1.1881e-06 1.1779e-06 1.1669e-06 1.1549e-06 1.1417e-06 1.1267e-06 1.1094e-06 1.0886e-06
9.3000e+03 1.1883e-06 1.1789e-06 1.1688e-06 1.1579e-06 1.1460e-06 1.1329e-06 1.1181e-06 1.1010e-06 1.0804e-06
9.3400e+03 1.1773e-06 1.1681e-06 1.1581e-06 1.1474e-06 1.1357e-06 1.1228e-06 1.1082e-06 1.0913e-06 1.0711e-06
9.3800e+03 1.1673e-06 1.1581e-06 1.1482e-06 1.1376e-06 1.1261e-06 1.1133e-06 1.0988e-06 1.0822e-06 1.0622e-06
9.4200e+03 1.1591e-06 1.1500e-06 1.1403e-06 1.1298e-06 1.1183e-06 1.1057e-06 1.0914e-06 1.0750e-06 1.0552e-06
9.4600e+03 1.1478e-06 1.1389e-06 1.1293e-06 1.1189e-06 1.1077e-06 1.0952e-06 1.0812e-06 1.0650e-06 1.0456e-06
9.5000e+03 1.1400e-06 1.1311e-06 1.1216e-06 1.1113e-06 1.1002e-06 1.0879e-06 1.0740e-06 1.0579e-06 1.0387e-06
9.5400e+03 1.1309e-06 1.1221e-06 1.1127e-06 1.1026e-06 1.0916e-06 1.0795e-06 1.0657e-06 1.0499e-06 1.0310e-06
9.5800e+03 1.1197e-06 1.1111e-06 1.1018e-06 1.0919e-06 1.0810e-06 1.0691e-06 1.0555e-06 1.0400e-06 1.0214e-06
9.6200e+03 1.1125e-06 1.1039e-06 1.0948e-06 1.0849e-06 1.0742e-06 1.0623e-06 1.0489e-06 1.0335e-06 1.0150e-06
9.6600e+03 1.1012e-06 1.0928e-06 1.0838e-06 1.0741e-06 1.0635e-06 1.0519e-06 1.0387e-06 1.0236e-06 1.0055e-06
9.7000e+03 1.0944e-06 1.0861e-06 1.0771e-06 1.0675e-06 1.0570e-06 1.0454e-06 1.0323e-06 1.0173e-06 9.9929e-07
9.7400e+03 1.0839e-06 1.0758e-06 1.0670e-06 1.0575e-06 1.0472e-06 1.0359e-06 1.0230e-06 1.0083e-06 9.9073e-07
9.7800e+03 1.0742e-06 1.0661e-06 1.0575e-06 1.0481e-06 1.0380e-06 1.0268e-06 1.0142e-06 9.9975e-07 9.8246e-07
9.8200e+03 1.0685e-06 1.0604e-06 1.0518e-06 1.0425e-06 1.0323e-06 1.0211e-06 1.0085e-06 9.9404e-07 9.7672e-07
9.8600e+03 1.0598e-06 1.0518e-06 1.0433e-06 1.0341e-06 1.0240e-06 1.0130e-06 1.0005e-06 9.8622e-07 9.6914e-07
9.9000e+03 1.0505e-06 1.0426e-06 1.0342e-06 1.0251e-06 1.0153e-06 1.0044e-06 9.9208e-07 9.7801e-07 9.6120e-07
9.9400e+03 1.0414e-06 1.0336e-06 1.0253e-06 1.0163e-06 1.0066e-06 9.9585e-07 9.8375e-07 9.6989e-07 9.5336e-07
9.9800e+03 1.0354e-06 1.0277e-06 1.0195e-06 1.0106e-06 1.0009e-06 9.9020e-07 9.7814e-07 9.6433e-07 9.4786e-07
1.0020e+04 1.0273e-06 1.0197e-06 1.0115e-06 1.0027e-06 9.9313e-07 9.8257e-07 9.7065e-07 9.5700e-07 9.4072e-07
2.0000e+04 2.6078e-07 2.5968e-07 2.5851e-07 2.5728e-07 2.5595e-07 2.5453e-07 2.5296e-07 2.5123e-07 2.4928e-07
4.0000e+04 6.5412e-08 6.5266e-08 6.5115e-08 6.4958e-08 6.4787e-08 6.4603e-08 6.4394e-08 6.4158e-08 6.3869e-08
6.0000e+04 2.9083e-08 2.9034e-08 2.8982e-08 2.8927e-08 2.8865e-08 2.8796e-08 2.8713e-08 2.8615e-08 2.8489e-08
8.0000e+04 1.6340e-08 1.6314e-08 1.6286e-08 1.6256e-08 1.6222e-08 1.6182e-08 1.6135e-08 1.6078e-08 1.6007e-08
1.0000e+05 1.0435e-08 1.0419e-08 1.0400e-08 1.0381e-08 1.0358e-08 1.0332e-08 1.0301e-08 1.0265e-08 1.0220e-08
1.2000e+05 7.2283e-09 7.2162e-09 7.2032e-09 7.1892e-09 7.1730e-09 7.1547e-09 7.1327e-09 7.1078e-09 7.0787e-09
1.4000e+05 5.2961e-09 5.2869e-09 5.2771e-09 5.2667e-09 5.2546e-09 5.2410e-09 5.2249e-09 5.2072e-09 5.1872e-09
1.6000e+05 4.0436e-09 4.0364e-09 4.0288e-09 4.0208e-09 4.0115e-09 4.0011e-09 3.9890e-09 3.9758e-09 3.9617e-09
