wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
430.1113 1.2244231514307982e-05 1.1136606674126083e-05 1.006815459670936e-05 9.074795098401777e-06 8.163573858017552e-06 7.335303510130905e-06 6.587361127590926e-06 5.903483122180792e-06 5.247607024160017e-06
430.11216 1.2990386145193321e-05 1.1713267669142459e-05 1.051857421477975e-05 9.429092878695526e-06 8.443963830258247e-06 7.558911732971351e-06 6.768009020882307e-06 6.051843485128307e-06 5.3713471704050625e-06
430.11302 1.3398534739389451e-05 1.2018255556197424e-05 1.0757089923199789e-05 9.62094794803227e-06 8.601988850436905e-06 7.692547723651248e-06 6.88440845924335e-06 6.156065730843201e-06 5.466511317578886e-06
430.11388 1.338717012062596e-05 1.1997901099443091e-05 1.0745457211921914e-05 9.621335450811683e-06 8.614559588885503e-06 7.716916466583507e-06 6.919944458819394e-06 6.201429175600891e-06 5.519778426639141e-06
430.11474 1.2965819575648633e-05 1.1662455283857567e-05 1.0489985112420857e-05 9.432202810754197e-06 8.480215911883089e-06 7.628032057464135e-06 6.868412957417312e-06 6.180121904959284e-06 5.521582396126602e-06
430.1156 1.2221918709645469e-05 1.1076008180108314e-05 1.0033555309245036e-05 9.081091413436943e-06 8.215428639488436e-06 7.434114730559401e-06 6.732174475332469e-06 6.089809642485558e-06 5.465015634812906e-06
430.11646 1.1279177326626842e-05 1.0323803668612012e-05 9.433206439360455e-06 8.605088465193333e-06 7.842953513828477e-06 7.1478576816143605e-06 6.516013809686962e-06 5.928434848721442e-06 5.3411430394643066e-06
430.11732 1.0249938496722194e-05 9.474390052280394e-06 8.73271443879303e-06 8.031957430555418e-06 7.379172461367219e-06 6.775963930328039e-06 6.218503911535224e-06 5.6871847334158465e-06 5.133242701170086e-06
430.11818 9.191865904432884e-06 8.553861528685073e-06 7.947046115731002e-06 7.370369328397515e-06 6.826542901040915e-06 6.31448295386175e-06 5.828996410679976e-06 5.348423989196129e-06 4.816781502181185e-06
430.11904 8.080188203451918e-06 7.549990586773588e-06 7.072628785814084e-06 6.617531366536965e-06 6.178477080536886e-06 5.752306030320201e-06 5.3325020863871164e-06 4.894341882698764e-06 4.375004490782437e-06
430.1199 6.857701235203896e-06 6.457549477368142e-06 6.116762442884868e-06 5.7793065081339915e-06 5.438205072270902e-06 5.090755270601536e-06 4.730555125605043e-06 4.331060246505264e-06 3.82785774754345e-06
430.12076 5.566656995048977e-06 5.333215738143785e-06 5.1242041864237966e-06 4.8930593949053195e-06 4.639955449180625e-06 4.364857336631292e-06 4.062532165127504e-06 3.707921010091521e-06 3.244682446853206e-06
430.12162 4.395499578822336e-06 4.29830601023264e-06 4.187065843528788e-06 4.038724840040387e-06 3.8591300379438705e-06 3.6497523261629927e-06 3.406136652091318e-06 3.108041879743575e-06 2.711991659522695e-06
430.12248 3.5198091289351534e-06 3.472755223485776e-06 3.410209605950145e-06 3.3143049079150093e-06 3.1884266832067143e-06 3.032661841205569e-06 2.8432587603100897e-06 2.605691968805007e-06 2.2861317454725155e-06
430.12334 2.9472407705063425e-06 2.8974633692177203e-06 2.8509937719577265e-06 2.7817378873993674e-06 2.6887730617398257e-06 2.5710847413092516e-06 2.424465557831282e-06 2.2365383335865573e-06 1.979723185237845e-06
430.1242 2.596687335841025e-06 2.5484027095431044e-06 2.5073253754037424e-06 2.4506397852707673e-06 2.3751915284271705e-06 2.278977253822491e-06 2.1569380427836344e-06 1.99872167244102e-06 1.782103265923441e-06
430.12506 2.4301566760604146e-06 2.398843618604591e-06 2.362551663073654e-06 2.3100875482391575e-06 2.2391813660713236e-06 2.1478785021378965e-06 2.0316115812841615e-06 1.8824035336842846e-06 1.6821352243371257e-06
430.12592 2.4637843781220806e-06 2.4564969786636994e-06 2.4250278941496434e-06 2.3671251950365806e-06 2.284688274276118e-06 2.1789763232231356e-06 2.047884431753972e-06 1.8856712115802956e-06 1.6769417999344108e-06
430.12678 2.761715716797171e-06 2.7925546190781536e-06 2.7564465345916093e-06 2.6701167639127233e-06 2.5465918768225034e-06 2.395676616657394e-06 2.221019020802118e-06 2.0190601815712836e-06 1.7747560120527382e-06
430.12764 3.495138416378717e-06 3.559276212778081e-06 3.4718614168769366e-06 3.3022877186853833e-06 3.084670936462801e-06 2.84042233305337e-06 2.579799757211531e-06 2.3013722816409344e-06 1.989908747933163e-06
430.1285 4.926424697773093e-06 4.9161832605619465e-06 4.668714140560528e-06 4.330292873217855e-06 3.9490179286344375e-06 3.550815580002013e-06 3.1514119817332376e-06 2.7517102223262422e-06 2.3363384357608547e-06
430.12936 7.1022193960974766e-06 6.831413728091301e-06 6.313458890298157e-06 5.728358861016366e-06 5.122031601551053e-06 4.5190398528565515e-06 3.937816336074746e-06 3.3786281419482924e-06 2.825385260281795e-06
430.13022 9.67859535684534e-06 9.032542186066469e-06 8.202933804708152e-06 7.342121881907744e-06 6.48708465586151e-06 5.659861776081149e-06 4.880000463201773e-06 4.146458012134199e-06 3.44043341310133e-06
430.13108 1.2225683222694658e-05 1.1207888806492733e-05 1.0081942814754677e-05 8.96069894423241e-06 7.871514497932403e-06 6.833403959097701e-06 5.865954754759103e-06 4.9692991090833295e-06 4.120665336910832e-06
430.13194 1.4483229889098314e-05 1.314255069187533e-05 1.1753459546514617e-05 1.0404322650410659e-05 9.114646843466097e-06 7.899623961093202e-06 6.77730616761808e-06 5.746518110881201e-06 4.784474704412903e-06
430.1328 1.6312676653824374e-05 1.4696196447904904e-05 1.3086077256935348e-05 1.1553331438485333e-05 1.0108501743039352e-05 8.760809520307558e-06 7.525797889427198e-06 6.399223540522736e-06 5.360011562584356e-06
430.13366 1.7579650422868497e-05 1.5747754399932277e-05 1.3981580658847528e-05 1.2327323625269922e-05 1.0785269371699648e-05 9.357766306590295e-06 8.056871033503331e-06 6.876325898100723e-06 5.797529969827083e-06
430.13452 1.8143965754445482e-05 1.6198517327145616e-05 1.4372552909258356e-05 1.2680191436457189e-05 1.1111761563150132e-05 9.664732300422375e-06 8.348189578751715e-06 7.156395532303021e-06 6.072963048905423e-06
430.13538 1.792056442824963e-05 1.600955352686197e-05 1.4245150825001438e-05 1.2611716073760829e-05 1.1094573240257185e-05 9.690650131388878e-06 8.409190572586053e-06 7.246575110109519e-06 6.187633732407187e-06
430.13624 1.6965954416588643e-05 1.5248688472907535e-05 1.3666851782894115e-05 1.2184024243867307e-05 1.078814964257259e-05 9.481399116469416e-06 8.277190020712787e-06 7.1756471795240945e-06 6.161704962829017e-06
430.1371 1.5530968561740124e-05 1.412026263881132e-05 1.2803117377157877e-05 1.1528397981178183e-05 1.0295096466118561e-05 9.116212948711645e-06 8.012437635582532e-06 6.988775546819408e-06 6.029025532675005e-06
430.13797 1.4004472600542556e-05 1.2934282649742148e-05 1.189092054481322e-05 1.082269347894165e-05 9.748089019056128e-06 8.694432689944623e-06 7.68991529459463e-06 6.743319700765584e-06 5.836437496124279e-06
430.13883 1.2798214959811756e-05 1.2014841069555328e-05 1.1167397080578852e-05 1.0240734147829075e-05 9.276516954652289e-06 8.314000954916973e-06 7.385288484260165e-06 6.499745374232461e-06 5.637522980569256e-06
430.13969 1.2258228134853692e-05 1.1594821371197038e-05 1.0792710331914753e-05 9.899015671296818e-06 8.96943357008294e-06 8.0454656819974e-06 7.156495178384728e-06 6.3085418103982635e-06 5.479635676969687e-06
430.14055 1.2523606976804806e-05 1.1720662942017627e-05 1.0791380979038748e-05 9.818168933222191e-06 8.848235107794258e-06 7.91188925272486e-06 7.028597056776443e-06 6.19718989400134e-06 5.391268442963728e-06
430.14141 1.3343340653710414e-05 1.2196378453054615e-05 1.1033286465703258e-05 9.915687535240977e-06 8.862861569367903e-06 7.885567871099023e-06 6.989453252594242e-06 6.163654843641393e-06 5.3751083303336166e-06
430.14227 1.415038445519469e-05 1.2661124894568035e-05 1.1286570505572397e-05 1.0039896673085183e-05 8.913437529644182e-06 7.900790900074254e-06 6.995548996115039e-06 6.177928172568508e-06 5.408429268218741e-06
430.14313 1.4451249586817276e-05 1.2799506043596818e-05 1.133775859830966e-05 1.0042837306529361e-05 8.89579686301085e-06 7.882483260122176e-06 6.990576523999795e-06 6.1952138656438935e-06 5.453220133166508e-06
430.14399 1.4111244548089946e-05 1.2502851181993892e-05 1.1095466524834873e-05 9.849589185376638e-06 8.748898200732177e-06 7.780351810348416e-06 6.931527280205626e-06 6.176973736044659e-06 5.473002750653418e-06
430.14485 1.3287557712900427e-05 1.1853580648033146e-05 1.0596248160245843e-05 9.471667721684327e-06 8.470346218107267e-06 7.584272486116443e-06 6.803576034148571e-06 6.105001110532358e-06 5.4460785716003555e-06
430.14571 1.2222990697347525e-05 1.101058459388813e-05 9.941277025997065e-06 8.97189524633299e-06 8.097681557282953e-06 7.314764090750714e-06 6.61592491974819e-06 5.9807424083278025e-06 5.368300588746916e-06
430.14657 1.1117134659420937e-05 1.0122212097452906e-05 9.238092302325865e-06 8.425725342606436e-06 7.68230727036972e-06 7.005762135519665e-06 6.390383065784811e-06 5.817947015050506e-06 5.2489103108796735e-06
430.14743 1.0099000152630573e-05 9.294442696814644e-06 8.572725543107279e-06 7.900093358249302e-06 7.274408447139305e-06 6.694004082553017e-06 6.1536568870283435e-06 5.636824815215466e-06 5.105485847353278e-06
430.14829 9.24223900287096e-06 8.59332879082208e-06 8.004439660277066e-06 7.445973571884049e-06 6.9159912414094755e-06 6.413021184944837e-06 5.932355013769016e-06 5.459330932338868e-06 4.958089155179943e-06
430.14915 8.58741857134579e-06 8.060649938242684e-06 7.573964038377477e-06 7.1010384683811535e-06 6.6402758563892695e-06 6.1910309503874756e-06 5.750093505352117e-06 5.305500431170651e-06 4.8246695472352485e-06
430.15001 8.16283304570008e-06 7.729394560628014e-06 7.314788565088332e-06 6.8967993464223295e-06 6.475446205056429e-06 6.052418996416544e-06 5.627441250004658e-06 5.192439889901591e-06 4.7193902359175556e-06
430.15087 8.001794953148405e-06 7.635909148139709e-06 7.2617256658386165e-06 6.864512085050029e-06 6.448653203006583e-06 6.020079751022257e-06 5.583102800262361e-06 5.134826970343188e-06 4.653129927177898e-06
430.15173 8.155326555491722e-06 7.826805181090199e-06 7.454527448691061e-06 7.0375035538793824e-06 6.587624969290758e-06 6.1167753648652836e-06 5.635128176376589e-06 5.146056619080917e-06 4.634995407824215e-06
430.15259 8.69371077036785e-06 8.355892570248666e-06 7.934270511906822e-06 7.448174576040809e-06 6.918754066578741e-06 6.364172704943163e-06 5.80086965489656e-06 5.239000152342572e-06 4.6732210952474645e-06
430.15345 9.686185259698007e-06 9.26700199374228e-06 8.730886232838212e-06 8.119348762342766e-06 7.461129355318122e-06 6.779017674216369e-06 6.094835516055981e-06 5.425223459574031e-06 4.7754148789994125e-06
430.15431 1.1157986968392249e-05 1.0566011322314746e-05 9.84482547189629e-06 9.051506068837488e-06 8.217464853939461e-06 7.366701160918806e-06 6.5244450567087715e-06 5.712591237426247e-06 4.947616123621703e-06
430.15517 1.3046908792874088e-05 1.2196450835456508e-05 1.1231544009218921e-05 1.0211919510519656e-05 9.165791672192979e-06 8.11467023675098e-06 7.084949340863037e-06 6.10180973927442e-06 5.1924194567346375e-06
430.15603 1.519496478671363e-05 1.4037228473758758e-05 1.279981557158541e-05 1.1532468700006851e-05 1.0256665055446625e-05 8.98910660683213e-06 7.755675827496021e-06 6.5827845613582315e-06 5.506675460727727e-06
430.15689 1.739080035375816e-05 1.5929731326868472e-05 1.4428545334252144e-05 1.292001338159319e-05 1.1419043899085505e-05 9.937404728728354e-06 8.500046466990322e-06 7.132946238692742e-06 5.878945392973477e-06
430.15775 1.9437441026468716e-05 1.772077155979342e-05 1.5995224496906476e-05 1.4275621732163955e-05 1.2573118816007734e-05 1.089636969791215e-05 9.269899496209032e-06 7.718478405017183e-06 6.288733490397727e-06
430.15861 2.120299196541505e-05 1.9297798753111892e-05 1.7401461958143164e-05 1.5513418130137643e-05 1.3644402256842456e-05 1.1802448098017208e-05 1.0012716821757633e-05 8.298473850973446e-06 6.707973224357106e-06
430.15947 2.2631762430193223e-05 2.060053395758659e-05 1.8584267565506657e-05 1.657069314204833e-05 1.4572689184320055e-05 1.2599629162746927e-05 1.0678265692995144e-05 8.830433819417028e-06 7.104203513793439e-06
430.16033 2.3723441150751376e-05 2.1610294990662124e-05 1.951120521620774e-05 1.7406810168889098e-05 1.5313351869026098e-05 1.324245431572157e-05 1.1222806218825695e-05 9.274793500898387e-06 7.445020272786639e-06
430.16119 2.45008596076702e-05 2.232737030131307e-05 2.0165726416782193e-05 1.7994585106672647e-05 1.583328900615624e-05 1.3695326898919723e-05 1.1610814362693845e-05 9.59836125480334e-06 7.701915949527684e-06
430.16205 2.497953592897206e-05 2.2747144730008554e-05 2.053083096428416e-05 1.8310406685979075e-05 1.6105850062592358e-05 1.3930905582190384e-05 1.1815610792909166e-05 9.776199405241936e-06 7.853347875386442e-06
430.16291 2.514168532379945e-05 2.2842423441955245e-05 2.057849865226354e-05 1.8328358594746367e-05 1.6108100903976247e-05 1.392912255347773e-05 1.1819542370885569e-05 9.793025646219161e-06 7.886404170513852e-06
430.16377 2.4919868925804512e-05 2.2559065332918907e-05 2.0269969604938696e-05 1.802181472498899e-05 1.5822222397031115e-05 1.3678429146811305e-05 1.1615504983386002e-05 9.644417749188021e-06 7.797852284814011e-06
430.16463 2.4209567666325186e-05 2.1833811877832987e-05 1.9570429129418666e-05 1.7374002909080434e-05 1.5243244373862735e-05 1.3181333594749263e-05 1.1210113805183972e-05 9.33851232010123e-06 7.594377734336833e-06
430.16549 2.293283745799581e-05 2.0637178000769827e-05 1.8476321836796932e-05 1.6396313677039127e-05 1.4390921527300904e-05 1.2461716054116667e-05 1.0628222329310687e-05 8.897976145270617e-06 7.293361474215174e-06
430.16636 2.1129560623973216e-05 1.902001400826197e-05 1.704227774516185e-05 1.514397253796721e-05 1.3319069894215143e-05 1.1569841850425237e-05 9.914090436438703e-06 8.358982892847323e-06 6.920964136674303e-06
430.16722 1.8981815114292445e-05 1.7122793576686328e-05 1.53839097382655e-05 1.371523325972362e-05 1.2111205500921362e-05 1.057536534615121e-05 9.124381357262114e-06 7.765282944202713e-06 6.507408421434956e-06
430.16808 1.6723377852454484e-05 1.5125636106115076e-05 1.3644763387489029e-05 1.2224804070079702e-05 1.0858481285493784e-05 9.549936923787151e-06 8.313877195758188e-06 7.156253662376877e-06 6.076729226763114e-06
430.16894 1.4508543715105183e-05 1.3168164967548268e-05 1.1939934417604633e-05 1.0764298051315501e-05 9.632221006978996e-06 8.547009042229211e-06 7.52041746511888e-06 6.554901862598377e-06 5.637239432766464e-06
430.1698 1.2378816964327843e-05 1.1307922452317167e-05 1.032480087541946e-05 9.381608130025224e-06 8.470540514113263e-06 7.593899077996567e-06 6.759373522749722e-06 5.963287571335376e-06 5.179359710145798e-06
430.17066 1.0353821590052497e-05 9.558498966609842e-06 8.81663403355403e-06 8.093640760467728e-06 7.385119984971295e-06 6.694151970638981e-06 6.02549353865642e-06 5.369004536028194e-06 4.6862196629537715e-06
430.17152 8.488764941353189e-06 7.947325946614666e-06 7.4330697429505384e-06 6.910077259608676e-06 6.3790426288690095e-06 5.845738698168882e-06 5.313461359666327e-06 4.766542036486151e-06 4.155638213991426e-06
430.17238 6.847300382754136e-06 6.5291950976182345e-06 6.2087337876309474e-06 5.852213780729513e-06 5.467105345217538e-06 5.0615772750272505e-06 4.636861817278406e-06 4.174162611456293e-06 3.618109750843484e-06
430.17324 5.51645887497372e-06 5.370210231310487e-06 5.190144363201027e-06 4.958000066978322e-06 4.684261747256265e-06 4.376712285334831e-06 4.034332554882386e-06 3.6370930051203352e-06 3.1311377492524938e-06
430.1741 4.580262179846966e-06 4.525519054804996e-06 4.426248884527126e-06 4.27384750009968e-06 4.076272875820952e-06 3.837849883307371e-06 3.5550663923822182e-06 3.2085261754991426e-06 2.7510954806389457e-06
430.17496 4.034177723387038e-06 4.008164504664274e-06 3.943133844711753e-06 3.8318045641469114e-06 3.6773222862525912e-06 3.480872422990407e-06 3.2362981049810727e-06 2.9256558009553832e-06 2.5089453700175936e-06
430.17582 3.8082061110585847e-06 3.7870975348751463e-06 3.7298042155341585e-06 3.6319488619956034e-06 3.4943176751106183e-06 3.316209431787794e-06 3.090041138541079e-06 2.799298755623144e-06 2.40831690501713e-06
430.17668 3.8437163321638e-06 3.820785341720429e-06 3.7549025332612025e-06 3.6509924100671664e-06 3.5103606404150455e-06 3.331484776450175e-06 3.1066895607000826e-06 2.8205230019637505e-06 2.438870065700254e-06
430.17754 4.1040113142765454e-06 4.066435816161528e-06 3.977621460328268e-06 3.852722468021711e-06 3.6939933686474616e-06 3.4999752242961226e-06 3.2636355077658674e-06 2.970063779147181e-06 2.5849386117023275e-06
430.1784 4.535285736633805e-06 4.466406771784042e-06 4.344767070140816e-06 4.189015288499416e-06 4.001912811589001e-06 3.783188375039573e-06 3.527174480835044e-06 3.219524509028333e-06 2.8252227738879535e-06
430.17926 5.059804078423972e-06 4.957123021722429e-06 4.800154274243748e-06 4.60783683744209e-06 4.385478303650904e-06 4.1356915157666104e-06 3.855249999498552e-06 3.5308726983285634e-06 3.1281068810102225e-06
430.18012 5.635791396696602e-06 5.503602735919448e-06 5.306937059571426e-06 5.07036545860033e-06 4.804892257410997e-06 4.517175870091017e-06 4.20712312063696e-06 3.863093789823123e-06 3.4525500627654185e-06
430.18098 6.29502238379487e-06 6.116123730763702e-06 5.859853910103785e-06 5.5622756733590855e-06 5.2405154464336525e-06 4.904580785188936e-06 4.556762610801821e-06 4.186883570359859e-06 3.7642407317781877e-06
430.18184 7.096114397417957e-06 6.822095434893974e-06 6.4696047372000035e-06 6.0853880553912544e-06 5.689189120781592e-06 5.291701775585729e-06 4.89573779425019e-06 4.49144451035622e-06 4.048746998596058e-06
430.1827 8.052312510268975e-06 7.622382195250637e-06 7.134583935511259e-06 6.637902227489177e-06 6.149506675496601e-06 5.677708095580953e-06 5.223891790174569e-06 4.7769734474972084e-06 4.306255591872736e-06
430.18356 9.101776322525814e-06 8.473329791045957e-06 7.826607792630836e-06 7.20234248361952e-06 6.611165495143586e-06 6.057204464243626e-06 5.539360623715671e-06 5.044401214549791e-06 4.540327856275118e-06
