# M0 100G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04  i03    
9.1000e+03 9.6237e-07 9.5412e-07 9.4516e-07 9.3533e-07 9.2439e-07 9.1206e-07 8.9785e-07 8.8103e-07 8.6010e-07
9.1400e+03 9.5281e-07 9.4465e-07 9.3579e-07 9.2607e-07 9.1527e-07 9.0311e-07 8.8909e-07 8.7252e-07 8.5193e-07
9.1800e+03 9.4769e-07 9.3952e-07 9.3065e-07 9.2092e-07 9.1009e-07 8.9790e-07 8.8385e-07 8.6725e-07 8.4665e-07
9.2200e+03 9.4060e-07 9.3251e-07 9.2372e-07 9.1407e-07 9.0332e-07 8.9120e-07 8.7720e-07 8.6063e-07 8.4000e-07
9.2600e+03 9.3206e-07 9.2399e-07 9.1522e-07 9.0558e-07 8.9485e-07 8.8276e-07 8.6883e-07 8.5237e-07 8.3200e-07
9.3000e+03 9.2939e-07 9.2143e-07 9.1277e-07 9.0325e-07 8.9263e-07 8.8064e-07 8.6678e-07 8.5032e-07 8.2982e-07
9.3400e+03 9.2015e-07 9.1234e-07 9.0386e-07 8.9454e-07 8.8417e-07 8.7246e-07 8.5894e-07 8.4292e-07 8.2294e-07
9.3800e+03 9.1170e-07 9.0397e-07 8.9556e-07 8.8633e-07 8.7605e-07 8.6445e-07 8.5106e-07 8.3519e-07 8.1543e-07
9.4200e+03 9.0573e-07 8.9790e-07 8.8941e-07 8.8008e-07 8.6969e-07 8.5799e-07 8.4450e-07 8.2858e-07 8.0884e-07
9.4600e+03 8.9450e-07 8.8692e-07 8.7870e-07 8.6969e-07 8.5968e-07 8.4844e-07 8.3552e-07 8.2030e-07 8.0148e-07
9.5000e+03 8.9293e-07 8.8531e-07 8.7703e-07 8.6793e-07 8.5780e-07 8.4637e-07 8.3319e-07 8.1757e-07 7.9816e-07
9.5400e+03 8.9373e-07 8.8622e-07 8.7805e-07 8.6904e-07 8.5896e-07 8.4755e-07 8.3430e-07 8.1850e-07 7.9865e-07
9.5800e+03 8.7510e-07 8.6773e-07 8.5973e-07 8.5096e-07 8.4121e-07 8.3024e-07 8.1760e-07 8.0269e-07 7.8422e-07
9.6200e+03 8.7256e-07 8.6508e-07 8.5695e-07 8.4803e-07 8.3809e-07 8.2690e-07 8.1400e-07 7.9877e-07 7.7989e-07
9.6600e+03 8.6208e-07 8.5486e-07 8.4703e-07 8.3842e-07 8.2885e-07 8.1807e-07 8.0564e-07 7.9095e-07 7.7274e-07
9.7000e+03 8.5985e-07 8.5255e-07 8.4463e-07 8.3592e-07 8.2623e-07 8.1530e-07 8.0270e-07 7.8778e-07 7.6927e-07
9.7400e+03 8.5496e-07 8.4780e-07 8.4003e-07 8.3148e-07 8.2196e-07 8.1120e-07 7.9876e-07 7.8400e-07 7.6558e-07
9.7800e+03 8.4487e-07 8.3792e-07 8.3037e-07 8.2208e-07 8.1283e-07 8.0240e-07 7.9034e-07 7.7605e-07 7.5824e-07
9.8200e+03 8.4188e-07 8.3485e-07 8.2722e-07 8.1883e-07 8.0950e-07 7.9898e-07 7.8683e-07 7.7244e-07 7.5449e-07
9.8600e+03 8.3645e-07 8.2950e-07 8.2196e-07 8.1367e-07 8.0443e-07 7.9400e-07 7.8194e-07 7.6762e-07 7.4973e-07
9.9000e+03 8.1471e-07 8.0786e-07 8.0048e-07 7.9242e-07 7.8354e-07 7.7363e-07 7.6235e-07 7.4920e-07 7.3313e-07
9.9400e+03 8.1887e-07 8.1217e-07 8.0490e-07 7.9691e-07 7.8803e-07 7.7802e-07 7.6648e-07 7.5284e-07 7.3586e-07
9.9800e+03 8.1337e-07 8.0655e-07 7.9917e-07 7.9107e-07 7.8208e-07 7.7199e-07 7.6040e-07 7.4674e-07 7.2984e-07
1.0020e+04 8.0737e-07 8.0062e-07 7.9331e-07 7.8529e-07 7.7639e-07 7.6640e-07 7.5491e-07 7.4138e-07 7.2465e-07
2.0000e+04 2.1610e-07 2.1489e-07 2.1357e-07 2.1211e-07 2.1050e-07 2.0867e-07 2.0656e-07 2.0404e-07 2.0089e-07
4.0000e+04 5.4861e-08 5.4644e-08 5.4411e-08 5.4156e-08 5.3874e-08 5.3558e-08 5.3196e-08 5.2775e-08 5.2267e-08
6.0000e+04 2.4329e-08 2.4252e-08 2.4171e-08 2.4083e-08 2.3987e-08 2.3881e-08 2.3763e-08 2.3632e-08 2.3484e-08
8.0000e+04 1.3635e-08 1.3600e-08 1.3563e-08 1.3524e-08 1.3481e-08 1.3436e-08 1.3387e-08 1.3336e-08 1.3283e-08
1.0000e+05 8.6994e-09 8.6805e-09 8.6612e-09 8.6412e-09 8.6200e-09 8.5980e-09 8.5749e-09 8.5521e-09 8.5314e-09
1.2000e+05 6.0263e-09 6.0153e-09 6.0044e-09 5.9933e-09 5.9817e-09 5.9701e-09 5.9583e-09 5.9477e-09 5.9398e-09
1.4000e+05 4.4190e-09 4.4122e-09 4.4056e-09 4.3991e-09 4.3925e-09 4.3861e-09 4.3799e-09 4.3749e-09 4.3726e-09
1.6000e+05 3.3783e-09 3.3739e-09 3.3698e-09 3.3659e-09 3.3620e-09 3.3583e-09 3.3550e-09 3.3528e-09 3.3530e-09
